N,expert_pool,flush_mb,path,comparison,transport,method,seeds,live_experts_min,live_experts_max,tokens_per_live_expert_min,tokens_per_live_expert_max,median_ms,min_ms,max_ms,standard_baseline,tma_baseline_median_ms,median_speedup_vs_tma,median_time_reduction_vs_tma_pct,transport_no_pf_baseline,median_speedup_vs_transport_no_pf,median_time_reduction_vs_transport_no_pf_pct
8,128,512,wdequant,warp_consumer,tma,pf128_current_tma_smem,3,51,53,1,3,2.999104,2.993856,3.005024,no_pf_tma_smem,2.930288,0.978767,-2.1693,no_pf_tma_smem,0.978767,-2.1693
8,128,512,wdequant,warp_consumer,tma,pf128x2_current_lead1_tma_smem,3,51,53,1,3,3.011120,3.010016,3.011200,no_pf_tma_smem,2.930288,0.973512,-2.7208,no_pf_tma_smem,0.973512,-2.7208
8,128,512,wdequant,warp_consumer,tma,pf32x4_current_tma_smem,3,51,53,1,3,2.992192,2.987696,2.997776,no_pf_tma_smem,2.930288,0.979311,-2.1126,no_pf_tma_smem,0.979311,-2.1126
8,128,512,wdequant,warp_consumer,tma,pf32x4_current_wait0_tma_smem,3,51,53,1,3,3.153504,3.152192,3.165856,no_pf_tma_smem,2.930288,0.929217,-7.6175,no_pf_tma_smem,0.929217,-7.6175
8,128,512,wdequant,warp_consumer,tma,pf64x2_current_tma_smem,3,51,53,1,3,3.006144,2.998720,3.017328,no_pf_tma_smem,2.930288,0.971754,-2.9067,no_pf_tma_smem,0.971754,-2.9067
8,128,512,wdequant,warp_consumer,tma,pf64x4_current_lead1_tma_smem,3,51,53,1,3,3.040896,3.037888,3.040928,no_pf_tma_smem,2.930288,0.964581,-3.6720,no_pf_tma_smem,0.964581,-3.6720
8,128,512,wdequant,warp_consumer,tma,pf64x4_current_wait0_lead1_async_tma_smem,3,51,53,1,3,3.215744,3.212464,3.219904,no_pf_tma_smem,2.930288,0.912162,-9.6296,no_pf_tma_smem,0.912162,-9.6296
8,128,512,wdequant,warp_consumer,warp_direct,no_pf_direct,3,51,53,1,3,2.872976,2.862720,2.874528,no_pf_tma_smem,2.930288,1.020439,2.0030,no_pf_direct,1.000000,0.0000
8,128,512,wdequant,warp_consumer,warp_direct,pf128_current_direct,3,51,53,1,3,2.848448,2.830000,2.866080,no_pf_tma_smem,2.930288,1.027321,2.6594,no_pf_direct,1.005010,0.4985
8,128,512,wdequant,warp_consumer,warp_direct,pf128x2_current_lead1_direct,3,51,53,1,3,2.846944,2.839136,2.867728,no_pf_tma_smem,2.930288,1.026731,2.6035,no_pf_direct,1.005541,0.5511
8,128,512,wdequant,warp_consumer,warp_direct,pf32x4_current_direct,3,51,53,1,3,2.842400,2.831952,2.848016,no_pf_tma_smem,2.930288,1.033837,3.2729,no_pf_direct,1.009309,0.9223
8,128,512,wdequant,warp_consumer,warp_direct,pf32x4_current_wait0_direct,3,51,53,1,3,2.932272,2.928128,2.934144,no_pf_tma_smem,2.930288,1.000738,0.0737,no_pf_direct,0.979682,-2.0739
8,128,512,wdequant,warp_consumer,warp_direct,pf64x2_current_direct,3,51,53,1,3,2.847648,2.842208,2.848416,no_pf_tma_smem,2.930288,1.030990,3.0058,no_pf_direct,1.009439,0.9351
8,128,512,wdequant,warp_consumer,warp_direct,pf64x4_current_lead1_direct,3,51,53,1,3,2.859504,2.843648,2.873072,no_pf_tma_smem,2.930288,1.024821,2.4220,no_pf_direct,1.001125,0.1123
8,128,512,wdequant,warp_consumer,warp_direct,pf64x4_current_wait0_lead1_async_direct,3,51,53,1,3,2.962048,2.958928,2.966128,no_pf_tma_smem,2.930288,0.990321,-0.9774,no_pf_direct,0.970453,-3.0447
8,384,512,actcomp,actcomp_packed_smem_producer,cta_nc,no_pf_cta_nc_actcomp_smem,3,58,60,1,2,1.995760,1.986368,2.032208,no_pf_tma_smem,2.105488,1.053257,5.0564,no_pf_cta_nc_actcomp_smem,1.000000,0.0000
8,384,512,actcomp,actcomp_packed_smem_producer,cta_nc,pf128_current_cta_nc_actcomp_smem,3,58,60,1,2,2.021008,2.015696,2.051680,no_pf_tma_smem,2.105488,1.041801,4.0124,no_pf_cta_nc_actcomp_smem,0.990110,-0.9989
8,384,512,actcomp,actcomp_packed_smem_producer,cta_nc,pf32x4_current_cta_nc_actcomp_smem,3,58,60,1,2,2.021952,2.014704,2.045616,no_pf_tma_smem,2.105488,1.039613,3.8104,no_pf_cta_nc_actcomp_smem,0.987046,-1.3124
8,384,512,actcomp,actcomp_packed_smem_producer,cta_nc,pf32x4_current_wait0_cta_nc_actcomp_smem,3,58,60,1,2,2.113088,2.109008,2.120784,no_pf_tma_smem,2.105488,0.996403,-0.3610,no_pf_cta_nc_actcomp_smem,0.946303,-5.6744
8,384,512,actcomp,actcomp_packed_smem_producer,tma,no_pf_tma_smem,3,58,60,1,2,2.105488,2.102048,2.113088,no_pf_tma_smem,2.105488,1.000000,0.0000,no_pf_tma_smem,1.000000,0.0000
8,384,512,actcomp,actcomp_packed_smem_producer,tma,pf128_current_tma_smem,3,58,60,1,2,2.117264,2.105312,2.123824,no_pf_tma_smem,2.105488,0.994945,-0.5081,no_pf_tma_smem,0.994945,-0.5081
8,384,512,actcomp,actcomp_packed_smem_producer,tma,pf128x2_current_lead1_tma_smem,3,58,60,1,2,2.120240,2.109024,2.131568,no_pf_tma_smem,2.105488,0.993042,-0.7006,no_pf_tma_smem,0.993042,-0.7006
8,384,512,actcomp,actcomp_packed_smem_producer,tma,pf32x4_current_tma_smem,3,58,60,1,2,2.092976,2.090560,2.107456,no_pf_tma_smem,2.105488,1.005495,0.5465,no_pf_tma_smem,1.005495,0.5465
8,384,512,actcomp,actcomp_packed_smem_producer,tma,pf32x4_current_wait0_tma_smem,3,58,60,1,2,2.208128,2.205312,2.256544,no_pf_tma_smem,2.105488,0.953175,-4.9125,no_pf_tma_smem,0.953175,-4.9125
8,384,512,actcomp,actcomp_packed_smem_producer,tma,pf64x2_current_tma_smem,3,58,60,1,2,2.101136,2.087584,2.102928,no_pf_tma_smem,2.105488,1.004831,0.4808,no_pf_tma_smem,1.004831,0.4808
8,384,512,actcomp,actcomp_packed_smem_producer,tma,pf64x4_current_lead1_tma_smem,3,58,60,1,2,2.166944,2.165312,2.195056,no_pf_tma_smem,2.105488,0.970052,-3.0873,no_pf_tma_smem,0.970052,-3.0873
8,384,512,actcomp,actcomp_packed_smem_producer,tma,pf64x4_current_wait0_lead1_async_tma_smem,3,58,60,1,2,2.288640,2.272656,2.320192,no_pf_tma_smem,2.105488,0.919973,-8.6988,no_pf_tma_smem,0.919973,-8.6988
8,384,512,actcomp,actcomp_warp_diagnostic,warp_direct,no_pf_direct,3,58,60,1,2,2.338288,2.325392,2.358096,not_comparable,,,,no_pf_direct,1.000000,0.0000
8,384,512,actcomp,actcomp_warp_diagnostic,warp_direct,pf128_current_direct,3,58,60,1,2,2.314784,2.313888,2.347472,not_comparable,,,,no_pf_direct,1.004583,0.4562
8,384,512,actcomp,actcomp_warp_diagnostic,warp_direct,pf128x2_current_lead1_direct,3,58,60,1,2,2.322896,2.311296,2.365616,not_comparable,,,,no_pf_direct,1.006099,0.6062
8,384,512,actcomp,actcomp_warp_diagnostic,warp_direct,pf32x4_current_direct,3,58,60,1,2,2.325616,2.322288,2.336384,not_comparable,,,,no_pf_direct,1.006890,0.6843
8,384,512,actcomp,actcomp_warp_diagnostic,warp_direct,pf32x4_current_wait0_direct,3,58,60,1,2,2.337904,2.337376,2.366352,not_comparable,,,,no_pf_direct,0.996511,-0.3501
8,384,512,actcomp,actcomp_warp_diagnostic,warp_direct,pf64x2_current_direct,3,58,60,1,2,2.324976,2.322576,2.357328,not_comparable,,,,no_pf_direct,1.001212,0.1211
8,384,512,actcomp,actcomp_warp_diagnostic,warp_direct,pf64x4_current_lead1_direct,3,58,60,1,2,2.325328,2.315712,2.372112,not_comparable,,,,no_pf_direct,1.004180,0.4163
8,384,512,actcomp,actcomp_warp_diagnostic,warp_direct,pf64x4_current_wait0_lead1_async_direct,3,58,60,1,2,2.355152,2.348016,2.399328,not_comparable,,,,no_pf_direct,0.987364,-1.2798
8,384,512,pure,warp_consumer,tma,no_pf_tma_smem,3,58,60,1,2,1.705616,1.680368,1.708704,no_pf_tma_smem,1.705616,1.000000,0.0000,no_pf_tma_smem,1.000000,0.0000
8,384,512,pure,warp_consumer,tma,pf128_current_tma_smem,3,58,60,1,2,1.737392,1.710240,1.740576,no_pf_tma_smem,1.705616,0.981711,-1.8630,no_pf_tma_smem,0.981711,-1.8630
8,384,512,pure,warp_consumer,tma,pf128x2_current_lead1_tma_smem,3,58,60,1,2,1.749696,1.722064,1.751648,no_pf_tma_smem,1.705616,0.975787,-2.4814,no_pf_tma_smem,0.975787,-2.4814
8,384,512,pure,warp_consumer,tma,pf32x4_current_tma_smem,3,58,60,1,2,1.729216,1.711392,1.739344,no_pf_tma_smem,1.705616,0.981872,-1.8463,no_pf_tma_smem,0.981872,-1.8463
8,384,512,pure,warp_consumer,tma,pf32x4_current_wait0_tma_smem,3,58,60,1,2,1.815840,1.793168,1.817952,no_pf_tma_smem,1.705616,0.939299,-6.4624,no_pf_tma_smem,0.939299,-6.4624
8,384,512,pure,warp_consumer,tma,pf64x2_current_tma_smem,3,58,60,1,2,1.740480,1.714816,1.743360,no_pf_tma_smem,1.705616,0.979912,-2.0500,no_pf_tma_smem,0.979912,-2.0500
8,384,512,pure,warp_consumer,tma,pf64x4_current_lead1_tma_smem,3,58,60,1,2,1.769984,1.741888,1.771952,no_pf_tma_smem,1.705616,0.964306,-3.7015,no_pf_tma_smem,0.964306,-3.7015
8,384,512,pure,warp_consumer,tma,pf64x4_current_wait0_lead1_async_tma_smem,3,58,60,1,2,1.823120,1.789504,1.828496,no_pf_tma_smem,1.705616,0.935548,-6.8892,no_pf_tma_smem,0.935548,-6.8892
8,384,512,pure,warp_consumer,warp_direct,no_pf_direct,3,58,60,1,2,1.690128,1.663184,1.693744,no_pf_tma_smem,1.705616,1.010332,1.0226,no_pf_direct,1.000000,0.0000
8,384,512,pure,warp_consumer,warp_direct,pf128_current_direct,3,58,60,1,2,1.679680,1.653968,1.681872,no_pf_tma_smem,1.705616,1.015962,1.5711,no_pf_direct,1.006220,0.6182
8,384,512,pure,warp_consumer,warp_direct,pf128x2_current_lead1_direct,3,58,60,1,2,1.680736,1.657472,1.683392,no_pf_tma_smem,1.705616,1.013814,1.3626,no_pf_direct,1.005588,0.5557
8,384,512,pure,warp_consumer,warp_direct,pf32x4_current_direct,3,58,60,1,2,1.685216,1.661664,1.687840,no_pf_tma_smem,1.705616,1.011256,1.1131,no_pf_direct,1.002915,0.2906
8,384,512,pure,warp_consumer,warp_direct,pf32x4_current_wait0_direct,3,58,60,1,2,1.697216,1.681920,1.702528,no_pf_tma_smem,1.705616,1.001814,0.1810,no_pf_direct,0.994841,-0.5186
8,384,512,pure,warp_consumer,warp_direct,pf64x2_current_direct,3,58,60,1,2,1.682400,1.658672,1.684640,no_pf_tma_smem,1.705616,1.013799,1.3612,no_pf_direct,1.003258,0.3247
8,384,512,pure,warp_consumer,warp_direct,pf64x4_current_lead1_direct,3,58,60,1,2,1.702336,1.670864,1.705536,no_pf_tma_smem,1.705616,1.003741,0.3727,no_pf_direct,0.993086,-0.6962
8,384,512,pure,warp_consumer,warp_direct,pf64x4_current_wait0_lead1_async_direct,3,58,60,1,2,1.722896,1.693232,1.723792,no_pf_tma_smem,1.705616,0.991247,-0.8830,no_pf_direct,0.982254,-1.8067
8,384,512,wdequant,warp_consumer,tma,no_pf_tma_smem,3,58,60,1,2,2.954624,2.941040,2.958048,no_pf_tma_smem,2.954624,1.000000,0.0000,no_pf_tma_smem,1.000000,0.0000
8,384,512,wdequant,warp_consumer,tma,pf128_current_tma_smem,3,58,60,1,2,2.993792,2.924096,3.009968,no_pf_tma_smem,2.954624,0.988061,-1.2084,no_pf_tma_smem,0.988061,-1.2084
8,384,512,wdequant,warp_consumer,tma,pf128x2_current_lead1_tma_smem,3,58,60,1,2,3.015376,2.938512,3.022432,no_pf_tma_smem,2.954624,0.980988,-1.9380,no_pf_tma_smem,0.980988,-1.9380
8,384,512,wdequant,warp_consumer,tma,pf32x4_current_tma_smem,3,58,60,1,2,2.991664,2.920528,3.015280,no_pf_tma_smem,2.954624,0.988763,-1.1364,no_pf_tma_smem,0.988763,-1.1364
8,384,512,wdequant,warp_consumer,tma,pf32x4_current_wait0_tma_smem,3,58,60,1,2,3.150352,3.078720,3.174464,no_pf_tma_smem,2.954624,0.938958,-6.5010,no_pf_tma_smem,0.938958,-6.5010
8,384,512,wdequant,warp_consumer,tma,pf64x2_current_tma_smem,3,58,60,1,2,3.008688,2.929184,3.012608,no_pf_tma_smem,2.954624,0.983169,-1.7119,no_pf_tma_smem,0.983169,-1.7119
8,384,512,wdequant,warp_consumer,tma,pf64x4_current_lead1_tma_smem,3,58,60,1,2,3.032672,2.957584,3.051728,no_pf_tma_smem,2.954624,0.975393,-2.5227,no_pf_tma_smem,0.975393,-2.5227
8,384,512,wdequant,warp_consumer,tma,pf64x4_current_wait0_lead1_async_tma_smem,3,58,60,1,2,3.197264,3.122016,3.221056,no_pf_tma_smem,2.954624,0.925181,-8.0870,no_pf_tma_smem,0.925181,-8.0870
8,384,512,wdequant,warp_consumer,warp_direct,no_pf_direct,3,58,60,1,2,2.885216,2.815856,2.888368,no_pf_tma_smem,2.954624,1.025243,2.4622,no_pf_direct,1.000000,0.0000
8,384,512,wdequant,warp_consumer,warp_direct,pf128_current_direct,3,58,60,1,2,2.846992,2.766800,2.852736,no_pf_tma_smem,2.954624,1.039008,3.7544,no_pf_direct,1.013426,1.3248
8,384,512,wdequant,warp_consumer,warp_direct,pf128x2_current_lead1_direct,3,58,60,1,2,2.848320,2.766640,2.861184,no_pf_tma_smem,2.954624,1.038524,3.7095,no_pf_direct,1.012954,1.2788
8,384,512,wdequant,warp_consumer,warp_direct,pf32x4_current_direct,3,58,60,1,2,2.843376,2.760688,2.849360,no_pf_tma_smem,2.954624,1.040330,3.8766,no_pf_direct,1.014715,1.4502
8,384,512,wdequant,warp_consumer,warp_direct,pf32x4_current_wait0_direct,3,58,60,1,2,2.924192,2.856096,2.948592,no_pf_tma_smem,2.954624,1.011578,1.1445,no_pf_direct,0.985911,-1.4291
8,384,512,wdequant,warp_consumer,warp_direct,pf64x2_current_direct,3,58,60,1,2,2.856784,2.775952,2.870080,no_pf_tma_smem,2.954624,1.035447,3.4233,no_pf_direct,1.009952,0.9854
8,384,512,wdequant,warp_consumer,warp_direct,pf64x4_current_lead1_direct,3,58,60,1,2,2.852128,2.779008,2.876304,no_pf_tma_smem,2.954624,1.037137,3.5807,no_pf_direct,1.011601,1.1468
8,384,512,wdequant,warp_consumer,warp_direct,pf64x4_current_wait0_lead1_async_direct,3,58,60,1,2,2.947648,2.866688,2.966672,no_pf_tma_smem,2.954624,1.003528,0.3516,no_pf_direct,0.978820,-2.1639
