gpu,sms,path,method,transport,pipeline,comparison,destination,pf_shape,routing,route_seed,repeats,flush_mb,E,N,I,H,TOPK,expert_pool,live_experts,assignments,min_tokens_per_live_expert,max_tokens_per_live_expert,ms,median_live_CTA_cyc,W_bytes,S_bytes,X_useful_bytes,X_consumer_bytes,X_global_bytes,X_packed_bytes,X_smem_read_bytes,X_smem_write_bytes,pf_requested_bytes,pipeline_requested_bytes,X_useful_GBps,X_consumer_GBps,X_global_GBps,X_packed_GBps,X_smem_read_GBps,X_smem_write_GBps,pf_requested_GBps,pipeline_requested_GBps,checksum
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,wdequant,pf64x4_current_wait0_lead1_async_tma_smem,tma,tma_raw_smem_warp32_shared_consumer,warp_consumer,smem_then_rmem,4x64B_current_wait0_lead1_async,uniform_hash_scattered_pool,0xbb67ae85,20,512,384,256,2048,7168,8,128,128,2048,8,26,31.729759,51853519,3758096384,469762048,117440512,3758096384,117440512,0,3758096384,117440512,233832448,8454668288,3.701273,118.440747,3.701273,0.000000,118.440747,3.701273,7.369500,266.458634,0x3c82a95c6b31e772
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,wdequant,pf32x4_current_direct,warp_direct,warp32_global_consumer,warp_consumer,rmem_sink,4x32B_current_thread_groups,uniform_hash_scattered_pool,0xbb67ae85,20,512,384,256,2048,7168,8,128,128,2048,8,26,31.697617,51453159,3758096384,469762048,117440512,3758096384,3758096384,0,0,0,117440512,8103395328,3.705027,118.560851,118.560851,0.000000,0.000000,0.000000,3.705027,255.646834,0x3c82a95c6b31e772
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,wdequant,pf32x4_current_wait0_direct,warp_direct,warp32_global_consumer,warp_consumer,rmem_sink,4x32B_current_thread_groups_wait0,uniform_hash_scattered_pool,0xbb67ae85,20,512,384,256,2048,7168,8,128,128,2048,8,26,31.734304,51504088,3758096384,469762048,117440512,3758096384,3758096384,0,0,0,117440512,8103395328,3.700743,118.423783,118.423783,0.000000,0.000000,0.000000,3.700743,255.351282,0x3c82a95c6b31e772
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,wdequant,pf32x4_current_tma_smem,tma,tma_raw_smem_warp32_shared_consumer,warp_consumer,smem_then_rmem,4x32B_current_thread_groups,uniform_hash_scattered_pool,0xbb67ae85,20,512,384,256,2048,7168,8,128,128,2048,8,26,31.481184,51370750,3758096384,469762048,117440512,3758096384,117440512,0,3758096384,117440512,117440512,8338276352,3.730499,119.375954,3.730499,0.000000,119.375954,3.730499,3.730499,264.865399,0x3c82a95c6b31e772
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,wdequant,pf32x4_current_wait0_tma_smem,tma,tma_raw_smem_warp32_shared_consumer,warp_consumer,smem_then_rmem,4x32B_current_thread_groups_wait0,uniform_hash_scattered_pool,0xbb67ae85,20,512,384,256,2048,7168,8,128,128,2048,8,26,31.528625,51496887,3758096384,469762048,117440512,3758096384,117440512,0,3758096384,117440512,117440512,8338276352,3.724885,119.196328,3.724885,0.000000,119.196328,3.724885,3.724885,264.466853,0x3c82a95c6b31e772
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,no_pf_direct,warp_direct,warp32_global_actcomp_sink_diagnostic,actcomp_warp_diagnostic,rmem_sink,none,uniform_hash_scattered_pool,0xbb67ae85,20,512,384,256,2048,7168,8,128,128,2048,8,26,20.413952,33368221,3758096384,469762048,117440512,3758096384,3758096384,0,0,0,0,7985954816,5.752953,184.094506,184.094506,0.000000,0.000000,0.000000,0.000000,391.200825,0x7a1d36bb9ae487a6
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf128_current_direct,warp_direct,warp32_global_actcomp_sink_diagnostic,actcomp_warp_diagnostic,rmem_sink,1x128B_current,uniform_hash_scattered_pool,0xbb67ae85,20,512,384,256,2048,7168,8,128,128,2048,8,26,19.398064,31968850,3758096384,469762048,117440512,3758096384,3758096384,0,0,0,117440512,8103395328,6.054239,193.735645,193.735645,0.000000,0.000000,0.000000,6.054239,417.742486,0x7a1d36bb9ae487a6
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf64x2_current_direct,warp_direct,warp32_global_actcomp_sink_diagnostic,actcomp_warp_diagnostic,rmem_sink,2x64B_current,uniform_hash_scattered_pool,0xbb67ae85,20,512,384,256,2048,7168,8,128,128,2048,8,26,19.395279,31979792,3758096384,469762048,117440512,3758096384,3758096384,0,0,0,117440512,8103395328,6.055108,193.763462,193.763462,0.000000,0.000000,0.000000,6.055108,417.802464,0x7a1d36bb9ae487a6
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf128x2_current_lead1_direct,warp_direct,warp32_global_actcomp_sink_diagnostic,actcomp_warp_diagnostic,rmem_sink,2x128B_current_lead1,uniform_hash_scattered_pool,0xbb67ae85,20,512,384,256,2048,7168,8,128,128,2048,8,26,19.495216,32130747,3758096384,469762048,117440512,3758096384,3758096384,0,0,0,233832448,8219787264,6.024068,192.770181,192.770181,0.000000,0.000000,0.000000,11.994350,421.630984,0x7a1d36bb9ae487a6
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf64x4_current_lead1_direct,warp_direct,warp32_global_actcomp_sink_diagnostic,actcomp_warp_diagnostic,rmem_sink,4x64B_current_lead1,uniform_hash_scattered_pool,0xbb67ae85,20,512,384,256,2048,7168,8,128,128,2048,8,26,19.574560,32240163,3758096384,469762048,117440512,3758096384,3758096384,0,0,0,233832448,8219787264,5.999650,191.988803,191.988803,0.000000,0.000000,0.000000,11.945732,419.921939,0x7a1d36bb9ae487a6
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf64x4_current_wait0_lead1_async_direct,warp_direct,warp32_global_actcomp_sink_diagnostic,actcomp_warp_diagnostic,rmem_sink,4x64B_current_wait0_lead1_async,uniform_hash_scattered_pool,0xbb67ae85,20,512,384,256,2048,7168,8,128,128,2048,8,26,19.557377,32266085,3758096384,469762048,117440512,3758096384,3758096384,0,0,0,233832448,8219787264,6.004921,192.157487,192.157487,0.000000,0.000000,0.000000,11.956228,420.290887,0x7a1d36bb9ae487a6
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,no_pf_tma_smem,tma,tma_raw_smem_cta_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,none,uniform_hash_scattered_pool,0xbb67ae85,20,512,384,256,2048,7168,8,128,128,2048,8,26,3.396224,7880709,3758096384,469762048,117440512,117440512,117440512,33030144,150470656,150470656,0,4646240256,34.579731,34.579731,34.579731,9.725549,44.305280,44.305280,0.000000,1368.060595,0x37be9b8a72c1b5d4
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf128_current_tma_smem,tma,tma_raw_smem_cta_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,1x128B_current,uniform_hash_scattered_pool,0xbb67ae85,20,512,384,256,2048,7168,8,128,128,2048,8,26,3.420688,7771486,3758096384,469762048,117440512,117440512,117440512,33030144,150470656,150470656,117440512,4763680768,34.332425,34.332425,34.332425,9.655995,43.988420,43.988420,34.332425,1392.608998,0x37be9b8a72c1b5d4
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf64x2_current_tma_smem,tma,tma_raw_smem_cta_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,2x64B_current,uniform_hash_scattered_pool,0xbb67ae85,20,512,384,256,2048,7168,8,128,128,2048,8,26,3.390720,7658930,3758096384,469762048,117440512,117440512,117440512,33030144,150470656,150470656,117440512,4763680768,34.635864,34.635864,34.635864,9.741337,44.377200,44.377200,34.635864,1404.917222,0x37be9b8a72c1b5d4
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf128x2_current_lead1_tma_smem,tma,tma_raw_smem_cta_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,2x128B_current_lead1,uniform_hash_scattered_pool,0xbb67ae85,20,512,384,256,2048,7168,8,128,128,2048,8,26,3.448336,7799767,3758096384,469762048,117440512,117440512,117440512,33030144,150470656,150470656,233832448,4880072704,34.057153,34.057153,34.057153,9.578574,43.635728,43.635728,67.810225,1415.196352,0x37be9b8a72c1b5d4
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf64x4_current_lead1_tma_smem,tma,tma_raw_smem_cta_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,4x64B_current_lead1,uniform_hash_scattered_pool,0xbb67ae85,20,512,384,256,2048,7168,8,128,128,2048,8,26,3.458192,7886406,3758096384,469762048,117440512,117440512,117440512,33030144,150470656,150470656,233832448,4880072704,33.960091,33.960091,33.960091,9.551276,43.511367,43.511367,67.616968,1411.163083,0x37be9b8a72c1b5d4
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf64x4_current_wait0_lead1_async_tma_smem,tma,tma_raw_smem_cta_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,4x64B_current_wait0_lead1_async,uniform_hash_scattered_pool,0xbb67ae85,20,512,384,256,2048,7168,8,128,128,2048,8,26,3.460688,7999098,3758096384,469762048,117440512,117440512,117440512,33030144,150470656,150470656,233832448,4880072704,33.935596,33.935596,33.935596,9.544386,43.479982,43.479982,67.568195,1410.145192,0x37be9b8a72c1b5d4
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf32x4_current_direct,warp_direct,warp32_global_actcomp_sink_diagnostic,actcomp_warp_diagnostic,rmem_sink,4x32B_current_thread_groups,uniform_hash_scattered_pool,0xbb67ae85,20,512,384,256,2048,7168,8,128,128,2048,8,26,19.398319,31980354,3758096384,469762048,117440512,3758096384,3758096384,0,0,0,117440512,8103395328,6.054159,193.733093,193.733093,0.000000,0.000000,0.000000,6.054159,417.736982,0x7a1d36bb9ae487a6
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf32x4_current_wait0_direct,warp_direct,warp32_global_actcomp_sink_diagnostic,actcomp_warp_diagnostic,rmem_sink,4x32B_current_thread_groups_wait0,uniform_hash_scattered_pool,0xbb67ae85,20,512,384,256,2048,7168,8,128,128,2048,8,26,19.386257,31990366,3758096384,469762048,117440512,3758096384,3758096384,0,0,0,117440512,8103395328,6.057926,193.853633,193.853633,0.000000,0.000000,0.000000,6.057926,417.996896,0x7a1d36bb9ae487a6
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf32x4_current_tma_smem,tma,tma_raw_smem_cta_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,4x32B_current_thread_groups,uniform_hash_scattered_pool,0xbb67ae85,20,512,384,256,2048,7168,8,128,128,2048,8,26,3.406944,7675666,3758096384,469762048,117440512,117440512,117440512,33030144,150470656,150470656,117440512,4763680768,34.470927,34.470927,34.470927,9.694948,44.165876,44.165876,34.470927,1398.226989,0x37be9b8a72c1b5d4
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf32x4_current_wait0_tma_smem,tma,tma_raw_smem_cta_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,4x32B_current_thread_groups_wait0,uniform_hash_scattered_pool,0xbb67ae85,20,512,384,256,2048,7168,8,128,128,2048,8,26,3.429104,7954768,3758096384,469762048,117440512,117440512,117440512,33030144,150470656,150470656,117440512,4763680768,34.248164,34.248164,34.248164,9.632296,43.880460,43.880460,34.248164,1389.191163,0x37be9b8a72c1b5d4
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,no_pf_cta_nc_actcomp_smem,cta_nc,cta_nc_rmem_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,none,uniform_hash_scattered_pool,0xbb67ae85,20,512,384,256,2048,7168,8,128,128,2048,8,26,3.268128,7791725,3758096384,469762048,117440512,117440512,117440512,33030144,33030144,33030144,0,4411359232,35.935103,35.935103,35.935103,10.106748,10.106748,10.106748,0.000000,1349.812291,0x37be9b8a72c1b5d4
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf128_current_cta_nc_actcomp_smem,cta_nc,cta_nc_rmem_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,1x128B_current,uniform_hash_scattered_pool,0xbb67ae85,20,512,384,256,2048,7168,8,128,128,2048,8,26,3.249120,7538996,3758096384,469762048,117440512,117440512,117440512,33030144,33030144,33030144,117440512,4528799744,36.145329,36.145329,36.145329,10.165874,10.165874,10.165874,36.145329,1393.854258,0x37be9b8a72c1b5d4
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf32x4_current_cta_nc_actcomp_smem,cta_nc,cta_nc_rmem_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,4x32B_current_thread_groups,uniform_hash_scattered_pool,0xbb67ae85,20,512,384,256,2048,7168,8,128,128,2048,8,26,3.253872,7498911,3758096384,469762048,117440512,117440512,117440512,33030144,33030144,33030144,117440512,4528799744,36.092543,36.092543,36.092543,10.151028,10.151028,10.151028,36.092543,1391.818688,0x37be9b8a72c1b5d4
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf32x4_current_wait0_cta_nc_actcomp_smem,cta_nc,cta_nc_rmem_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,4x32B_current_thread_groups_wait0,uniform_hash_scattered_pool,0xbb67ae85,20,512,384,256,2048,7168,8,128,128,2048,8,26,3.303088,7787411,3758096384,469762048,117440512,117440512,117440512,33030144,33030144,33030144,117440512,4528799744,35.554764,35.554764,35.554764,9.999777,9.999777,9.999777,35.554764,1371.080581,0x37be9b8a72c1b5d4
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,pure,no_pf_direct,warp_direct,warp32_global_consumer,warp_consumer,rmem_sink,none,uniform_hash_scattered_pool,0x3c6ef372,20,512,384,256,2048,7168,8,128,128,2048,9,27,7.327296,12525661,3758096384,469762048,117440512,3758096384,3758096384,0,0,0,0,7985954816,16.027810,512.889919,512.889919,0.000000,0.000000,0.000000,0.000000,1089.891078,0xfaee113b5cee7bb9
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,pure,pf128_current_direct,warp_direct,warp32_global_consumer,warp_consumer,rmem_sink,1x128B_current,uniform_hash_scattered_pool,0x3c6ef372,20,512,384,256,2048,7168,8,128,128,2048,9,27,6.201152,11104846,3758096384,469762048,117440512,3758096384,3758096384,0,0,0,117440512,8103395328,18.938500,606.031988,606.031988,0.000000,0.000000,0.000000,18.938500,1306.756475,0xfaee113b5cee7bb9
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,pure,pf64x2_current_direct,warp_direct,warp32_global_consumer,warp_consumer,rmem_sink,2x64B_current,uniform_hash_scattered_pool,0x3c6ef372,20,512,384,256,2048,7168,8,128,128,2048,9,27,6.203376,11153028,3758096384,469762048,117440512,3758096384,3758096384,0,0,0,117440512,8103395328,18.931710,605.814720,605.814720,0.000000,0.000000,0.000000,18.931710,1306.287990,0xfaee113b5cee7bb9
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,pure,pf128x2_current_lead1_direct,warp_direct,warp32_global_consumer,warp_consumer,rmem_sink,2x128B_current_lead1,uniform_hash_scattered_pool,0x3c6ef372,20,512,384,256,2048,7168,8,128,128,2048,9,27,6.203344,11142163,3758096384,469762048,117440512,3758096384,3758096384,0,0,0,233832448,8219787264,18.931808,605.817840,605.817840,0.000000,0.000000,0.000000,37.694581,1325.057491,0xfaee113b5cee7bb9
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,pure,pf64x4_current_lead1_direct,warp_direct,warp32_global_consumer,warp_consumer,rmem_sink,4x64B_current_lead1,uniform_hash_scattered_pool,0x3c6ef372,20,512,384,256,2048,7168,8,128,128,2048,9,27,6.258432,11227836,3758096384,469762048,117440512,3758096384,3758096384,0,0,0,233832448,8219787264,18.765166,600.485303,600.485303,0.000000,0.000000,0.000000,37.362785,1313.394055,0xfaee113b5cee7bb9
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,pure,pf64x4_current_wait0_lead1_async_direct,warp_direct,warp32_global_consumer,warp_consumer,rmem_sink,4x64B_current_wait0_lead1_async,uniform_hash_scattered_pool,0x3c6ef372,20,512,384,256,2048,7168,8,128,128,2048,9,27,6.387296,11380115,3758096384,469762048,117440512,3758096384,3758096384,0,0,0,233832448,8219787264,18.386578,588.370501,588.370501,0.000000,0.000000,0.000000,36.608990,1286.896305,0xfaee113b5cee7bb9
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,pure,no_pf_tma_smem,tma,tma_raw_smem_warp32_shared_consumer,warp_consumer,smem_then_rmem,none,uniform_hash_scattered_pool,0x3c6ef372,20,512,384,256,2048,7168,8,128,128,2048,9,27,5.181408,9749596,3758096384,469762048,117440512,3758096384,117440512,0,3758096384,117440512,0,8220835840,22.665753,725.304094,22.665753,0.000000,725.304094,22.665753,0.000000,1586.602706,0xfaee113b5cee7bb9
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,pure,pf128_current_tma_smem,tma,tma_raw_smem_warp32_shared_consumer,warp_consumer,smem_then_rmem,1x128B_current,uniform_hash_scattered_pool,0x3c6ef372,20,512,384,256,2048,7168,8,128,128,2048,9,27,5.223568,9816175,3758096384,469762048,117440512,3758096384,117440512,0,3758096384,117440512,117440512,8338276352,22.482815,719.450079,22.482815,0.000000,719.450079,22.482815,22.482815,1596.279863,0xfaee113b5cee7bb9
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,pure,pf64x2_current_tma_smem,tma,tma_raw_smem_warp32_shared_consumer,warp_consumer,smem_then_rmem,2x64B_current,uniform_hash_scattered_pool,0x3c6ef372,20,512,384,256,2048,7168,8,128,128,2048,9,27,5.220864,9799146,3758096384,469762048,117440512,3758096384,117440512,0,3758096384,117440512,117440512,8338276352,22.494458,719.822652,22.494458,0.000000,719.822652,22.494458,22.494458,1597.106509,0xfaee113b5cee7bb9
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,pure,pf128x2_current_lead1_tma_smem,tma,tma_raw_smem_warp32_shared_consumer,warp_consumer,smem_then_rmem,2x128B_current_lead1,uniform_hash_scattered_pool,0x3c6ef372,20,512,384,256,2048,7168,8,128,128,2048,9,27,5.239824,9838431,3758096384,469762048,117440512,3758096384,117440512,0,3758096384,117440512,233832448,8454668288,22.413063,717.218016,22.413063,0.000000,717.218016,22.413063,44.626009,1613.540419,0xfaee113b5cee7bb9
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,pure,pf64x4_current_lead1_tma_smem,tma,tma_raw_smem_warp32_shared_consumer,warp_consumer,smem_then_rmem,4x64B_current_lead1,uniform_hash_scattered_pool,0x3c6ef372,20,512,384,256,2048,7168,8,128,128,2048,9,27,5.280272,9914578,3758096384,469762048,117440512,3758096384,117440512,0,3758096384,117440512,233832448,8454668288,22.241375,711.724013,22.241375,0.000000,711.724013,22.241375,44.284167,1601.180446,0xfaee113b5cee7bb9
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,pure,pf64x4_current_wait0_lead1_async_tma_smem,tma,tma_raw_smem_warp32_shared_consumer,warp_consumer,smem_then_rmem,4x64B_current_wait0_lead1_async,uniform_hash_scattered_pool,0x3c6ef372,20,512,384,256,2048,7168,8,128,128,2048,9,27,5.278320,9872990,3758096384,469762048,117440512,3758096384,117440512,0,3758096384,117440512,233832448,8454668288,22.249599,711.987178,22.249599,0.000000,711.987178,22.249599,44.300541,1601.772493,0xfaee113b5cee7bb9
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,pure,pf32x4_current_direct,warp_direct,warp32_global_consumer,warp_consumer,rmem_sink,4x32B_current_thread_groups,uniform_hash_scattered_pool,0x3c6ef372,20,512,384,256,2048,7168,8,128,128,2048,9,27,6.226320,11172523,3758096384,469762048,117440512,3758096384,3758096384,0,0,0,117440512,8103395328,18.861945,603.582248,603.582248,0.000000,0.000000,0.000000,18.861945,1301.474222,0xfaee113b5cee7bb9
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,pure,pf32x4_current_wait0_direct,warp_direct,warp32_global_consumer,warp_consumer,rmem_sink,4x32B_current_thread_groups_wait0,uniform_hash_scattered_pool,0x3c6ef372,20,512,384,256,2048,7168,8,128,128,2048,9,27,6.339312,11307716,3758096384,469762048,117440512,3758096384,3758096384,0,0,0,117440512,8103395328,18.525750,592.824007,592.824007,0.000000,0.000000,0.000000,18.525750,1278.276764,0xfaee113b5cee7bb9
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,pure,pf32x4_current_tma_smem,tma,tma_raw_smem_warp32_shared_consumer,warp_consumer,smem_then_rmem,4x32B_current_thread_groups,uniform_hash_scattered_pool,0x3c6ef372,20,512,384,256,2048,7168,8,128,128,2048,9,27,5.241344,9825985,3758096384,469762048,117440512,3758096384,117440512,0,3758096384,117440512,117440512,8338276352,22.406565,717.010065,22.406565,0.000000,717.010065,22.406565,22.406565,1590.866082,0xfaee113b5cee7bb9
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,pure,pf32x4_current_wait0_tma_smem,tma,tma_raw_smem_warp32_shared_consumer,warp_consumer,smem_then_rmem,4x32B_current_thread_groups_wait0,uniform_hash_scattered_pool,0x3c6ef372,20,512,384,256,2048,7168,8,128,128,2048,9,27,5.247392,9819555,3758096384,469762048,117440512,3758096384,117440512,0,3758096384,117440512,117440512,8338276352,22.380738,716.183631,22.380738,0.000000,716.183631,22.380738,22.380738,1589.032432,0xfaee113b5cee7bb9
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,wdequant,no_pf_direct,warp_direct,warp32_global_consumer,warp_consumer,rmem_sink,none,uniform_hash_scattered_pool,0x3c6ef372,20,512,384,256,2048,7168,8,128,128,2048,9,27,33.494675,51707063,3758096384,469762048,117440512,3758096384,3758096384,0,0,0,0,7985954816,3.506244,112.199817,112.199817,0.000000,0.000000,0.000000,0.000000,238.424612,0x84a9836ac162a967
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,wdequant,pf128_current_direct,warp_direct,warp32_global_consumer,warp_consumer,rmem_sink,1x128B_current,uniform_hash_scattered_pool,0x3c6ef372,20,512,384,256,2048,7168,8,128,128,2048,9,27,33.335587,51659056,3758096384,469762048,117440512,3758096384,3758096384,0,0,0,117440512,8103395328,3.522977,112.735271,112.735271,0.000000,0.000000,0.000000,3.522977,243.085428,0x84a9836ac162a967
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,wdequant,pf64x2_current_direct,warp_direct,warp32_global_consumer,warp_consumer,rmem_sink,2x64B_current,uniform_hash_scattered_pool,0x3c6ef372,20,512,384,256,2048,7168,8,128,128,2048,9,27,33.353859,51694990,3758096384,469762048,117440512,3758096384,3758096384,0,0,0,117440512,8103395328,3.521047,112.673511,112.673511,0.000000,0.000000,0.000000,3.521047,242.952258,0x84a9836ac162a967
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,wdequant,pf128x2_current_lead1_direct,warp_direct,warp32_global_consumer,warp_consumer,rmem_sink,2x128B_current_lead1,uniform_hash_scattered_pool,0x3c6ef372,20,512,384,256,2048,7168,8,128,128,2048,9,27,33.000381,51282804,3758096384,469762048,117440512,3758096384,3758096384,0,0,0,233832448,8219787264,3.558762,113.880392,113.880392,0.000000,0.000000,0.000000,7.085750,249.081583,0x84a9836ac162a967
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,wdequant,pf64x4_current_lead1_direct,warp_direct,warp32_global_consumer,warp_consumer,rmem_sink,4x64B_current_lead1,uniform_hash_scattered_pool,0x3c6ef372,20,512,384,256,2048,7168,8,128,128,2048,9,27,33.306000,51664589,3758096384,469762048,117440512,3758096384,3758096384,0,0,0,233832448,8219787264,3.526107,112.835417,112.835417,0.000000,0.000000,0.000000,7.020730,246.795992,0x84a9836ac162a967
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,wdequant,pf64x4_current_wait0_lead1_async_direct,warp_direct,warp32_global_consumer,warp_consumer,rmem_sink,4x64B_current_wait0_lead1_async,uniform_hash_scattered_pool,0x3c6ef372,20,512,384,256,2048,7168,8,128,128,2048,9,27,33.302658,51663458,3758096384,469762048,117440512,3758096384,3758096384,0,0,0,233832448,8219787264,3.526461,112.846740,112.846740,0.000000,0.000000,0.000000,7.021435,246.820757,0x84a9836ac162a967
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,wdequant,no_pf_tma_smem,tma,tma_raw_smem_warp32_shared_consumer,warp_consumer,smem_then_rmem,none,uniform_hash_scattered_pool,0x3c6ef372,20,512,384,256,2048,7168,8,128,128,2048,9,27,32.660271,50832970,3758096384,469762048,117440512,3758096384,117440512,0,3758096384,117440512,0,8220835840,3.595822,115.066296,3.595822,0.000000,115.066296,3.595822,0.000000,251.707523,0x84a9836ac162a967
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,wdequant,pf128_current_tma_smem,tma,tma_raw_smem_warp32_shared_consumer,warp_consumer,smem_then_rmem,1x128B_current,uniform_hash_scattered_pool,0x3c6ef372,20,512,384,256,2048,7168,8,128,128,2048,9,27,32.825294,51201095,3758096384,469762048,117440512,3758096384,117440512,0,3758096384,117440512,117440512,8338276352,3.577744,114.487819,3.577744,0.000000,114.487819,3.577744,3.577744,254.019849,0x84a9836ac162a967
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,wdequant,pf64x2_current_tma_smem,tma,tma_raw_smem_warp32_shared_consumer,warp_consumer,smem_then_rmem,2x64B_current,uniform_hash_scattered_pool,0x3c6ef372,20,512,384,256,2048,7168,8,128,128,2048,9,27,32.908913,51350231,3758096384,469762048,117440512,3758096384,117440512,0,3758096384,117440512,117440512,8338276352,3.568654,114.196918,3.568654,0.000000,114.196918,3.568654,3.568654,253.374411,0x84a9836ac162a967
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,wdequant,pf128x2_current_lead1_tma_smem,tma,tma_raw_smem_warp32_shared_consumer,warp_consumer,smem_then_rmem,2x128B_current_lead1,uniform_hash_scattered_pool,0x3c6ef372,20,512,384,256,2048,7168,8,128,128,2048,9,27,33.106735,51610454,3758096384,469762048,117440512,3758096384,117440512,0,3758096384,117440512,233832448,8454668288,3.547330,113.514557,3.547330,0.000000,113.514557,3.547330,7.062987,255.376081,0x84a9836ac162a967
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,wdequant,pf64x4_current_lead1_tma_smem,tma,tma_raw_smem_warp32_shared_consumer,warp_consumer,smem_then_rmem,4x64B_current_lead1,uniform_hash_scattered_pool,0x3c6ef372,20,512,384,256,2048,7168,8,128,128,2048,9,27,33.218254,51821255,3758096384,469762048,117440512,3758096384,117440512,0,3758096384,117440512,233832448,8454668288,3.535421,113.133471,3.535421,0.000000,113.133471,3.535421,7.039276,254.518743,0x84a9836ac162a967
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,wdequant,pf64x4_current_wait0_lead1_async_tma_smem,tma,tma_raw_smem_warp32_shared_consumer,warp_consumer,smem_then_rmem,4x64B_current_wait0_lead1_async,uniform_hash_scattered_pool,0x3c6ef372,20,512,384,256,2048,7168,8,128,128,2048,9,27,33.262207,51950638,3758096384,469762048,117440512,3758096384,117440512,0,3758096384,117440512,233832448,8454668288,3.530749,112.983975,3.530749,0.000000,112.983975,3.530749,7.029974,254.182420,0x84a9836ac162a967
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,wdequant,pf32x4_current_direct,warp_direct,warp32_global_consumer,warp_consumer,rmem_sink,4x32B_current_thread_groups,uniform_hash_scattered_pool,0x3c6ef372,20,512,384,256,2048,7168,8,128,128,2048,9,27,33.214046,51490146,3758096384,469762048,117440512,3758096384,3758096384,0,0,0,117440512,8103395328,3.535869,113.147803,113.147803,0.000000,0.000000,0.000000,3.535869,243.974950,0x84a9836ac162a967
