gpu,sms,path,method,transport,pipeline,comparison,destination,pf_shape,routing,route_seed,repeats,flush_mb,E,N,I,H,TOPK,expert_pool,live_experts,assignments,min_tokens_per_live_expert,max_tokens_per_live_expert,ms,median_live_CTA_cyc,W_bytes,S_bytes,X_useful_bytes,X_consumer_bytes,X_global_bytes,X_packed_bytes,X_smem_read_bytes,X_smem_write_bytes,pf_requested_bytes,pipeline_requested_bytes,X_useful_GBps,X_consumer_GBps,X_global_GBps,X_packed_GBps,X_smem_read_GBps,X_smem_write_GBps,pf_requested_GBps,pipeline_requested_GBps,checksum
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf32x4_current_wait0_cta_nc_actcomp_smem,cta_nc,cta_nc_rmem_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,4x32B_current_thread_groups_wait0,uniform_hash_scattered_pool,0x3c6ef372,20,128,384,256,2048,7168,8,128,128,2048,9,27,3.315360,7807382,3758096384,469762048,117440512,117440512,117440512,33030144,33030144,33030144,117440512,4528799744,35.423155,35.423155,35.423155,9.962762,9.962762,9.962762,35.423155,1366.005396,0xdccfa35b2986a0e2
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,no_pf_tma_smem,tma,tma_raw_smem_cta_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,none,uniform_hash_scattered_pool,0x3c6ef372,20,512,384,256,2048,7168,8,128,128,2048,9,27,3.456976,7725217,3758096384,469762048,117440512,117440512,117440512,33030144,150470656,150470656,0,4646240256,33.972036,33.972036,33.972036,9.554635,43.526672,43.526672,0.000000,1344.018686,0xdccfa35b2986a0e2
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf128_current_tma_smem,tma,tma_raw_smem_cta_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,1x128B_current,uniform_hash_scattered_pool,0x3c6ef372,20,512,384,256,2048,7168,8,128,128,2048,9,27,3.481168,7628220,3758096384,469762048,117440512,117440512,117440512,33030144,150470656,150470656,117440512,4763680768,33.735950,33.735950,33.735950,9.488236,43.224186,43.224186,33.735950,1368.414488,0xdccfa35b2986a0e2
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf64x2_current_tma_smem,tma,tma_raw_smem_cta_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,2x64B_current,uniform_hash_scattered_pool,0x3c6ef372,20,512,384,256,2048,7168,8,128,128,2048,9,27,3.455680,7467667,3758096384,469762048,117440512,117440512,117440512,33030144,150470656,150470656,117440512,4763680768,33.984777,33.984777,33.984777,9.558219,43.542996,43.542996,33.984777,1378.507534,0xdccfa35b2986a0e2
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf32x4_current_tma_smem,tma,tma_raw_smem_cta_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,4x32B_current_thread_groups,uniform_hash_scattered_pool,0x3c6ef372,20,512,384,256,2048,7168,8,128,128,2048,9,27,3.456560,7466271,3758096384,469762048,117440512,117440512,117440512,33030144,150470656,150470656,117440512,4763680768,33.976123,33.976123,33.976123,9.555785,43.531907,43.531907,33.976123,1378.156486,0xdccfa35b2986a0e2
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf32x4_current_wait0_tma_smem,tma,tma_raw_smem_cta_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,4x32B_current_thread_groups_wait0,uniform_hash_scattered_pool,0x3c6ef372,20,512,384,256,2048,7168,8,128,128,2048,9,27,3.473856,7760223,3758096384,469762048,117440512,117440512,117440512,33030144,150470656,150470656,117440512,4763680768,33.806961,33.806961,33.806961,9.508208,43.315168,43.315168,33.806961,1371.294840,0xdccfa35b2986a0e2
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,no_pf_cta_nc_actcomp_smem,cta_nc,cta_nc_rmem_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,none,uniform_hash_scattered_pool,0x3c6ef372,20,512,384,256,2048,7168,8,128,128,2048,9,27,3.301952,7584823,3758096384,469762048,117440512,117440512,117440512,33030144,33030144,33030144,0,4411359232,35.566997,35.566997,35.566997,10.003218,10.003218,10.003218,0.000000,1335.985316,0xdccfa35b2986a0e2
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf128_current_cta_nc_actcomp_smem,cta_nc,cta_nc_rmem_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,1x128B_current,uniform_hash_scattered_pool,0x3c6ef372,20,512,384,256,2048,7168,8,128,128,2048,9,27,3.269664,7514087,3758096384,469762048,117440512,117440512,117440512,33030144,33030144,33030144,117440512,4528799744,35.918222,35.918222,35.918222,10.102000,10.102000,10.102000,35.918222,1385.096452,0xdccfa35b2986a0e2
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf32x4_current_cta_nc_actcomp_smem,cta_nc,cta_nc_rmem_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,4x32B_current_thread_groups,uniform_hash_scattered_pool,0x3c6ef372,20,512,384,256,2048,7168,8,128,128,2048,9,27,3.274640,7531720,3758096384,469762048,117440512,117440512,117440512,33030144,33030144,33030144,117440512,4528799744,35.863640,35.863640,35.863640,10.086649,10.086649,10.086649,35.863640,1382.991605,0xdccfa35b2986a0e2
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf32x4_current_wait0_cta_nc_actcomp_smem,cta_nc,cta_nc_rmem_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,4x32B_current_thread_groups_wait0,uniform_hash_scattered_pool,0x3c6ef372,20,512,384,256,2048,7168,8,128,128,2048,9,27,3.315248,7807894,3758096384,469762048,117440512,117440512,117440512,33030144,33030144,33030144,117440512,4528799744,35.424352,35.424352,35.424352,9.963099,9.963099,9.963099,35.424352,1366.051567,0xdccfa35b2986a0e2
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,no_pf_tma_smem,tma,tma_raw_smem_cta_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,none,uniform_hash_scattered_pool,0x6a09e667,20,0,384,256,2048,7168,8,384,382,2048,1,14,10.477280,10435635,11215568896,1401946112,117440512,117440512,117440512,33030144,150470656,150470656,0,13035896832,11.209065,11.209065,11.209065,3.152550,14.361615,14.361615,0.000000,1244.206249,0x461ab59153254231
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf128_current_tma_smem,tma,tma_raw_smem_cta_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,1x128B_current,uniform_hash_scattered_pool,0x6a09e667,20,0,384,256,2048,7168,8,384,382,2048,1,14,10.048609,10032378,11215568896,1401946112,117440512,117440512,117440512,33030144,150470656,150470656,117440512,13153337344,11.687241,11.687241,11.687241,3.287037,14.974277,14.974277,11.687241,1308.970986,0x461ab59153254231
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf64x2_current_tma_smem,tma,tma_raw_smem_cta_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,2x64B_current,uniform_hash_scattered_pool,0x6a09e667,20,0,384,256,2048,7168,8,384,382,2048,1,14,9.994192,9940088,11215568896,1401946112,117440512,117440512,117440512,33030144,150470656,150470656,117440512,13153337344,11.750876,11.750876,11.750876,3.304934,15.055810,15.055810,11.750876,1316.098108,0x461ab59153254231
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf32x4_current_tma_smem,tma,tma_raw_smem_cta_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,4x32B_current_thread_groups,uniform_hash_scattered_pool,0x6a09e667,20,0,384,256,2048,7168,8,384,382,2048,1,14,10.009439,9984999,11215568896,1401946112,117440512,117440512,117440512,33030144,150470656,150470656,117440512,13153337344,11.732976,11.732976,11.732976,3.299899,15.032875,15.032875,11.732976,1314.093300,0x461ab59153254231
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf32x4_current_wait0_tma_smem,tma,tma_raw_smem_cta_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,4x32B_current_thread_groups_wait0,uniform_hash_scattered_pool,0x6a09e667,20,0,384,256,2048,7168,8,384,382,2048,1,14,10.124928,10100896,11215568896,1401946112,117440512,117440512,117440512,33030144,150470656,150470656,117440512,13153337344,11.599146,11.599146,11.599146,3.262260,14.861406,14.861406,11.599146,1299.104346,0x461ab59153254231
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,no_pf_cta_nc_actcomp_smem,cta_nc,cta_nc_rmem_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,none,uniform_hash_scattered_pool,0x6a09e667,20,0,384,256,2048,7168,8,384,382,2048,1,14,10.281616,10622413,11215568896,1401946112,117440512,117440512,117440512,33030144,33030144,33030144,0,12801015808,11.422379,11.422379,11.422379,3.212544,3.212544,3.212544,0.000000,1245.039257,0x461ab59153254231
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf128_current_cta_nc_actcomp_smem,cta_nc,cta_nc_rmem_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,1x128B_current,uniform_hash_scattered_pool,0x6a09e667,20,0,384,256,2048,7168,8,384,382,2048,1,14,10.133520,10390374,11215568896,1401946112,117440512,117440512,117440512,33030144,33030144,33030144,117440512,12918456320,11.589311,11.589311,11.589311,3.259494,3.259494,3.259494,11.589311,1274.824164,0x461ab59153254231
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf32x4_current_cta_nc_actcomp_smem,cta_nc,cta_nc_rmem_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,4x32B_current_thread_groups,uniform_hash_scattered_pool,0x6a09e667,20,0,384,256,2048,7168,8,384,382,2048,1,14,10.009953,10209794,11215568896,1401946112,117440512,117440512,117440512,33030144,33030144,33030144,117440512,12918456320,11.732375,11.732375,11.732375,3.299730,3.299730,3.299730,11.732375,1290.561195,0x461ab59153254231
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf32x4_current_wait0_cta_nc_actcomp_smem,cta_nc,cta_nc_rmem_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,4x32B_current_thread_groups_wait0,uniform_hash_scattered_pool,0x6a09e667,20,0,384,256,2048,7168,8,384,382,2048,1,14,10.135360,10335169,11215568896,1401946112,117440512,117440512,117440512,33030144,33030144,33030144,117440512,12918456320,11.587207,11.587207,11.587207,3.258902,3.258902,3.258902,11.587207,1274.592774,0x461ab59153254231
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,no_pf_tma_smem,tma,tma_raw_smem_cta_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,none,uniform_hash_scattered_pool,0x6a09e667,20,128,384,256,2048,7168,8,384,382,2048,1,14,10.509184,10541796,11215568896,1401946112,117440512,117440512,117440512,33030144,150470656,150470656,0,13035896832,11.175036,11.175036,11.175036,3.142979,14.318015,14.318015,0.000000,1240.429036,0x461ab59153254231
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf128_current_tma_smem,tma,tma_raw_smem_cta_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,1x128B_current,uniform_hash_scattered_pool,0x6a09e667,20,128,384,256,2048,7168,8,384,382,2048,1,14,10.085983,10085066,11215568896,1401946112,117440512,117440512,117440512,33030144,150470656,150470656,117440512,13153337344,11.643933,11.643933,11.643933,3.274856,14.918789,14.918789,11.643933,1304.120479,0x461ab59153254231
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf64x2_current_tma_smem,tma,tma_raw_smem_cta_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,2x64B_current,uniform_hash_scattered_pool,0x6a09e667,20,128,384,256,2048,7168,8,384,382,2048,1,14,9.989489,9937839,11215568896,1401946112,117440512,117440512,117440512,33030144,150470656,150470656,117440512,13153337344,11.756409,11.756409,11.756409,3.306490,15.062899,15.062899,11.756409,1316.717789,0x461ab59153254231
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf32x4_current_tma_smem,tma,tma_raw_smem_cta_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,4x32B_current_thread_groups,uniform_hash_scattered_pool,0x6a09e667,20,128,384,256,2048,7168,8,384,382,2048,1,14,9.994944,9945764,11215568896,1401946112,117440512,117440512,117440512,33030144,150470656,150470656,117440512,13153337344,11.749992,11.749992,11.749992,3.304685,15.054678,15.054678,11.749992,1315.999154,0x461ab59153254231
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf32x4_current_wait0_tma_smem,tma,tma_raw_smem_cta_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,4x32B_current_thread_groups_wait0,uniform_hash_scattered_pool,0x6a09e667,20,128,384,256,2048,7168,8,384,382,2048,1,14,10.123744,10105320,11215568896,1401946112,117440512,117440512,117440512,33030144,150470656,150470656,117440512,13153337344,11.600502,11.600502,11.600502,3.262641,14.863143,14.863143,11.600502,1299.256217,0x461ab59153254231
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,no_pf_cta_nc_actcomp_smem,cta_nc,cta_nc_rmem_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,none,uniform_hash_scattered_pool,0x6a09e667,20,128,384,256,2048,7168,8,384,382,2048,1,14,10.291568,10634114,11215568896,1401946112,117440512,117440512,117440512,33030144,33030144,33030144,0,12801015808,11.411333,11.411333,11.411333,3.209438,3.209438,3.209438,0.000000,1243.835347,0x461ab59153254231
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf128_current_cta_nc_actcomp_smem,cta_nc,cta_nc_rmem_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,1x128B_current,uniform_hash_scattered_pool,0x6a09e667,20,128,384,256,2048,7168,8,384,382,2048,1,14,10.144176,10387127,11215568896,1401946112,117440512,117440512,117440512,33030144,33030144,33030144,117440512,12918456320,11.577136,11.577136,11.577136,3.256070,3.256070,3.256070,11.577136,1273.484974,0x461ab59153254231
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf32x4_current_cta_nc_actcomp_smem,cta_nc,cta_nc_rmem_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,4x32B_current_thread_groups,uniform_hash_scattered_pool,0x6a09e667,20,128,384,256,2048,7168,8,384,382,2048,1,14,9.709760,9951364,11215568896,1401946112,117440512,117440512,117440512,33030144,33030144,33030144,117440512,12918456320,12.095100,12.095100,12.095100,3.401747,3.401747,3.401747,12.095100,1330.460969,0x461ab59153254231
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf32x4_current_wait0_cta_nc_actcomp_smem,cta_nc,cta_nc_rmem_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,4x32B_current_thread_groups_wait0,uniform_hash_scattered_pool,0x6a09e667,20,128,384,256,2048,7168,8,384,382,2048,1,14,10.147088,10350100,11215568896,1401946112,117440512,117440512,117440512,33030144,33030144,33030144,117440512,12918456320,11.573814,11.573814,11.573814,3.255135,3.255135,3.255135,11.573814,1273.119564,0x461ab59153254231
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,no_pf_tma_smem,tma,tma_raw_smem_cta_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,none,uniform_hash_scattered_pool,0x6a09e667,20,512,384,256,2048,7168,8,384,382,2048,1,14,10.486976,10571810,11215568896,1401946112,117440512,117440512,117440512,33030144,150470656,150470656,0,13035896832,11.198702,11.198702,11.198702,3.149635,14.348337,14.348337,0.000000,1243.055886,0x461ab59153254231
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf128_current_tma_smem,tma,tma_raw_smem_cta_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,1x128B_current,uniform_hash_scattered_pool,0x6a09e667,20,512,384,256,2048,7168,8,384,382,2048,1,14,10.058624,10073231,11215568896,1401946112,117440512,117440512,117440512,33030144,150470656,150470656,117440512,13153337344,11.675604,11.675604,11.675604,3.283764,14.959367,14.959367,11.675604,1307.667629,0x461ab59153254231
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf64x2_current_tma_smem,tma,tma_raw_smem_cta_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,2x64B_current,uniform_hash_scattered_pool,0x6a09e667,20,512,384,256,2048,7168,8,384,382,2048,1,14,9.998016,9934824,11215568896,1401946112,117440512,117440512,117440512,33030144,150470656,150470656,117440512,13153337344,11.746381,11.746381,11.746381,3.303670,15.050051,15.050051,11.746381,1315.594701,0x461ab59153254231
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf32x4_current_tma_smem,tma,tma_raw_smem_cta_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,4x32B_current_thread_groups,uniform_hash_scattered_pool,0x6a09e667,20,512,384,256,2048,7168,8,384,382,2048,1,14,10.001743,9994596,11215568896,1401946112,117440512,117440512,117440512,33030144,150470656,150470656,117440512,13153337344,11.742004,11.742004,11.742004,3.302439,15.044443,15.044443,11.742004,1315.104470,0x461ab59153254231
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf32x4_current_wait0_tma_smem,tma,tma_raw_smem_cta_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,4x32B_current_thread_groups_wait0,uniform_hash_scattered_pool,0x6a09e667,20,512,384,256,2048,7168,8,384,382,2048,1,14,10.128560,10121918,11215568896,1401946112,117440512,117440512,117440512,33030144,150470656,150470656,117440512,13153337344,11.594986,11.594986,11.594986,3.261090,14.856076,14.856076,11.594986,1298.638430,0x461ab59153254231
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,no_pf_cta_nc_actcomp_smem,cta_nc,cta_nc_rmem_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,none,uniform_hash_scattered_pool,0x6a09e667,20,512,384,256,2048,7168,8,384,382,2048,1,14,10.304960,10644147,11215568896,1401946112,117440512,117440512,117440512,33030144,33030144,33030144,0,12801015808,11.396503,11.396503,11.396503,3.205267,3.205267,3.205267,0.000000,1242.218844,0x461ab59153254231
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf128_current_cta_nc_actcomp_smem,cta_nc,cta_nc_rmem_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,1x128B_current,uniform_hash_scattered_pool,0x6a09e667,20,512,384,256,2048,7168,8,384,382,2048,1,14,10.152544,10396740,11215568896,1401946112,117440512,117440512,117440512,33030144,33030144,33030144,117440512,12918456320,11.567594,11.567594,11.567594,3.253386,3.253386,3.253386,11.567594,1272.435391,0x461ab59153254231
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf32x4_current_cta_nc_actcomp_smem,cta_nc,cta_nc_rmem_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,4x32B_current_thread_groups,uniform_hash_scattered_pool,0x6a09e667,20,512,384,256,2048,7168,8,384,382,2048,1,14,9.987265,10039826,11215568896,1401946112,117440512,117440512,117440512,33030144,33030144,33030144,117440512,12918456320,11.759027,11.759027,11.759027,3.307226,3.307226,3.307226,11.759027,1293.492943,0x461ab59153254231
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf32x4_current_wait0_cta_nc_actcomp_smem,cta_nc,cta_nc_rmem_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,4x32B_current_thread_groups_wait0,uniform_hash_scattered_pool,0x6a09e667,20,512,384,256,2048,7168,8,384,382,2048,1,14,10.153056,10357416,11215568896,1401946112,117440512,117440512,117440512,33030144,33030144,33030144,117440512,12918456320,11.567011,11.567011,11.567011,3.253222,3.253222,3.253222,11.567011,1272.371209,0x461ab59153254231
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,no_pf_tma_smem,tma,tma_raw_smem_cta_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,none,uniform_hash_scattered_pool,0xbb67ae85,20,0,384,256,2048,7168,8,384,382,2048,1,13,10.373568,10510892,11215568896,1401946112,117440512,117440512,117440512,33030144,150470656,150470656,0,13035896832,11.321130,11.321130,11.321130,3.184068,14.505198,14.505198,0.000000,1256.645482,0x1be3352b0121c105
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf128_current_tma_smem,tma,tma_raw_smem_cta_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,1x128B_current,uniform_hash_scattered_pool,0xbb67ae85,20,0,384,256,2048,7168,8,384,382,2048,1,13,10.008416,10038255,11215568896,1401946112,117440512,117440512,117440512,33030144,150470656,150470656,117440512,13153337344,11.734176,11.734176,11.734176,3.300237,15.034412,15.034412,11.734176,1314.227657,0x1be3352b0121c105
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf64x2_current_tma_smem,tma,tma_raw_smem_cta_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,2x64B_current,uniform_hash_scattered_pool,0xbb67ae85,20,0,384,256,2048,7168,8,384,382,2048,1,13,9.917920,9900245,11215568896,1401946112,117440512,117440512,117440512,33030144,150470656,150470656,117440512,13153337344,11.841244,11.841244,11.841244,3.330350,15.171594,15.171594,11.841244,1326.219328,0x1be3352b0121c105
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf32x4_current_tma_smem,tma,tma_raw_smem_cta_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,4x32B_current_thread_groups,uniform_hash_scattered_pool,0xbb67ae85,20,0,384,256,2048,7168,8,384,382,2048,1,13,9.916416,9937693,11215568896,1401946112,117440512,117440512,117440512,33030144,150470656,150470656,117440512,13153337344,11.843040,11.843040,11.843040,3.330855,15.173895,15.173895,11.843040,1326.420465,0x1be3352b0121c105
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf32x4_current_wait0_tma_smem,tma,tma_raw_smem_cta_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,4x32B_current_thread_groups_wait0,uniform_hash_scattered_pool,0xbb67ae85,20,0,384,256,2048,7168,8,384,382,2048,1,13,10.059632,10068489,11215568896,1401946112,117440512,117440512,117440512,33030144,150470656,150470656,117440512,13153337344,11.674434,11.674434,11.674434,3.283435,14.957868,14.957868,11.674434,1307.536593,0x1be3352b0121c105
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,no_pf_cta_nc_actcomp_smem,cta_nc,cta_nc_rmem_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,none,uniform_hash_scattered_pool,0xbb67ae85,20,0,384,256,2048,7168,8,384,382,2048,1,13,10.280624,10623884,11215568896,1401946112,117440512,117440512,117440512,33030144,33030144,33030144,0,12801015808,11.423480,11.423480,11.423480,3.212854,3.212854,3.212854,0.000000,1245.159372,0x1be3352b0121c105
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf128_current_cta_nc_actcomp_smem,cta_nc,cta_nc_rmem_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,1x128B_current,uniform_hash_scattered_pool,0xbb67ae85,20,0,384,256,2048,7168,8,384,382,2048,1,13,10.129072,10393784,11215568896,1401946112,117440512,117440512,117440512,33030144,33030144,33030144,117440512,12918456320,11.594400,11.594400,11.594400,3.260925,3.260925,3.260925,11.594400,1275.383972,0x1be3352b0121c105
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf32x4_current_cta_nc_actcomp_smem,cta_nc,cta_nc_rmem_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,4x32B_current_thread_groups,uniform_hash_scattered_pool,0xbb67ae85,20,0,384,256,2048,7168,8,384,382,2048,1,13,10.018832,10217311,11215568896,1401946112,117440512,117440512,117440512,33030144,33030144,33030144,117440512,12918456320,11.721976,11.721976,11.721976,3.296806,3.296806,3.296806,11.721976,1289.417375,0x1be3352b0121c105
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf32x4_current_wait0_cta_nc_actcomp_smem,cta_nc,cta_nc_rmem_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,4x32B_current_thread_groups_wait0,uniform_hash_scattered_pool,0xbb67ae85,20,0,384,256,2048,7168,8,384,382,2048,1,13,10.133008,10340269,11215568896,1401946112,117440512,117440512,117440512,33030144,33030144,33030144,117440512,12918456320,11.589896,11.589896,11.589896,3.259658,3.259658,3.259658,11.589896,1274.888593,0x1be3352b0121c105
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,no_pf_tma_smem,tma,tma_raw_smem_cta_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,none,uniform_hash_scattered_pool,0xbb67ae85,20,128,384,256,2048,7168,8,384,382,2048,1,13,10.401424,10568236,11215568896,1401946112,117440512,117440512,117440512,33030144,150470656,150470656,0,13035896832,11.290811,11.290811,11.290811,3.175540,14.466351,14.466351,0.000000,1253.279966,0x1be3352b0121c105
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf128_current_tma_smem,tma,tma_raw_smem_cta_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,1x128B_current,uniform_hash_scattered_pool,0xbb67ae85,20,128,384,256,2048,7168,8,384,382,2048,1,13,10.031488,10082803,11215568896,1401946112,117440512,117440512,117440512,33030144,150470656,150470656,117440512,13153337344,11.707187,11.707187,11.707187,3.292646,14.999833,14.999833,11.707187,1311.204957,0x1be3352b0121c105
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf64x2_current_tma_smem,tma,tma_raw_smem_cta_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,2x64B_current,uniform_hash_scattered_pool,0xbb67ae85,20,128,384,256,2048,7168,8,384,382,2048,1,13,9.934432,9926500,11215568896,1401946112,117440512,117440512,117440512,33030144,150470656,150470656,117440512,13153337344,11.821563,11.821563,11.821563,3.324815,15.146377,15.146377,11.821563,1324.015032,0x1be3352b0121c105
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf32x4_current_tma_smem,tma,tma_raw_smem_cta_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,4x32B_current_thread_groups,uniform_hash_scattered_pool,0xbb67ae85,20,128,384,256,2048,7168,8,384,382,2048,1,13,9.923248,9918373,11215568896,1401946112,117440512,117440512,117440512,33030144,150470656,150470656,117440512,13153337344,11.834886,11.834886,11.834886,3.328562,15.163448,15.163448,11.834886,1325.507229,0x1be3352b0121c105
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,pf32x4_current_wait0_tma_smem,tma,tma_raw_smem_cta_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,4x32B_current_thread_groups_wait0,uniform_hash_scattered_pool,0xbb67ae85,20,128,384,256,2048,7168,8,384,382,2048,1,13,10.083967,10117136,11215568896,1401946112,117440512,117440512,117440512,33030144,150470656,150470656,117440512,13153337344,11.646261,11.646261,11.646261,3.275511,14.921772,14.921772,11.646261,1304.381209,0x1be3352b0121c105
NVIDIA RTX PRO 6000 Blackwell Server Edition,188,actcomp,no_pf_cta_nc_actcomp_smem,cta_nc,cta_nc_rmem_actcomp_packed_smem,actcomp_packed_smem_producer,packed_smem,none,uniform_hash_scattered_pool,0xbb67ae85,20,128,384,256,2048,7168,8,384,382,2048,1,13,10.319584,10654297,11215568896,1401946112,117440512,117440512,117440512,33030144,33030144,33030144,0,12801015808,11.380353,11.380353,11.380353,3.200724,3.200724,3.200724,0.000000,1240.458524,0x1be3352b0121c105
